"geometry","annee","nom_iris","code_iris","type_iris","nom_commune","code_commune","nom_epci","code_epci","type_epci","nom_departement","code_departement","nom_region","code_region","domaine_de_tension","nb_sites_photovoltaique_enedis","energie_produite_annuelle_photovoltaique_enedis_mwh","nb_sites_eolien_enedis","energie_produite_annuelle_eolien_enedis_mwh","nb_sites_hydraulique_enedis","energie_produite_annuelle_hydraulique_enedis_mwh","nb_sites_bio_energie_enedis","energie_produite_annuelle_bio_energie_enedis_mwh","nb_sites_cogeneration_enedis","energie_produite_annuelle_cogeneration_enedis_mwh","nb_sites_autres_filieres_enedis","energie_produite_annuelle_autres_filieres_enedis_mwh","geom","geo_point_2d"
"{""coordinates"":[[[0.3984924279,46.5534359879],[0.3983759957,46.5534675759],[0.397336728,46.554035852],[0.3959398772,46.5548919373],[0.3942884992,46.5559214959],[0.392161444,46.557248761],[0.3896855673,46.5587663063],[0.3883371476,46.5595949599],[0.3869064476,46.5604767456],[0.3832231442,46.5627061776],[0.3824565114,46.5631661403],[0.3821887743,46.5633284909],[0.3819223404,46.5634908706],[0.3801235803,46.5646065065],[0.3786722853,46.5655034894],[0.3764912845,46.5668499642],[0.3736052406,46.5686469076],[0.3731580604,46.5689262962],[0.370465142,46.5706960643],[0.3701573154,46.570902514],[0.3702580625,46.5711697046],[0.3703517636,46.5714205163],[0.3703784298,46.5714905011],[0.3704713051,46.5717313834],[0.3705595701,46.5719595465],[0.370950357,46.571874826],[0.3731187119,46.5713660313],[0.3761996613,46.5712745324],[0.3779641045,46.5735898273],[0.3780377181,46.5736617865],[0.3781232754,46.5736214024],[0.3792363808,46.5730511514],[0.3803714582,46.5725124753],[0.3823570191,46.5720272522],[0.3843427253,46.5715654231],[0.385645466,46.5712604908],[0.3870531397,46.5709191994],[0.3873243667,46.570847911],[0.3874593275,46.5708122516],[0.3896195945,46.5701407967],[0.3893975344,46.570004196],[0.3891920077,46.5698769813],[0.3890604734,46.5697595625],[0.3889550379,46.569642739],[0.3946000653,46.5684344026],[0.394749929,46.5683873621],[0.394513112,46.5684225129],[0.3930838185,46.5665989172],[0.3921304115,46.5653411194],[0.390886209,46.5633108914],[0.3904111078,46.5624315604],[0.3915166989,46.5620378334],[0.3918794654,46.5619632161],[0.3925559409,46.5620200745],[0.3928631866,46.5619865328],[0.3934979372,46.5619054935],[0.3937479461,46.5618670421],[0.3940060845,46.5618224687],[0.3943769633,46.5617146939],[0.3944339708,46.5616970724],[0.3944778449,46.5616809536],[0.3954803323,46.5613118697],[0.3956281257,46.5612530692],[0.3957709583,46.56118875],[0.3959005283,46.5611286335],[0.3961717109,46.5610023676],[0.3963761509,46.5609061151],[0.3964701053,46.560853296],[0.3967803555,46.5606747627],[0.3975231041,46.5602465977],[0.3982122321,46.5595190014],[0.3985947406,46.5578141302],[0.3992049891,46.5560437114],[0.3984928012,46.5534828448],[0.3984924279,46.5534359879]]],""type"":""Polygon""}",2021,"Les Facultés","861940404","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2021,"Les Facultés","861940404","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","HTA",,,,,,,,,"1","625.9015",,,,
"{""coordinates"":[[[0.387455711,46.5734735198],[0.3874665645,46.5734107023],[0.3873683734,46.5709381077],[0.3873243667,46.570847911],[0.3870531397,46.5709191994],[0.385645466,46.5712604908],[0.3843427253,46.5715654231],[0.3823570191,46.5720272522],[0.3803714582,46.5725124753],[0.3792363808,46.5730511514],[0.3781232754,46.5736214024],[0.3780377181,46.5736617865],[0.3779374589,46.5737090412],[0.377087141,46.5741120974],[0.3770479948,46.5741382284],[0.3769289473,46.574222891],[0.3768319545,46.5743107617],[0.3767208309,46.5744478599],[0.3766726436,46.5745260378],[0.3766456796,46.5745704665],[0.3766121943,46.5746417739],[0.3765739697,46.5747300903],[0.3765680556,46.5747443698],[0.3764972204,46.574940051],[0.3764361705,46.5751224424],[0.37640613,46.575257795],[0.3763337032,46.5755948864],[0.3763225983,46.5758252712],[0.3763230902,46.5759234843],[0.3763415493,46.5760284159],[0.3763869808,46.576142975],[0.3765137318,46.5763594016],[0.3766257696,46.5765016142],[0.3767401106,46.576623158],[0.3769081769,46.5767414281],[0.3770329515,46.5768091546],[0.3771459767,46.5768495837],[0.3772545623,46.5768736942],[0.3774602006,46.5768901178],[0.3776474769,46.5768808943],[0.3778798628,46.5768573879],[0.377966518,46.5768485617],[0.3781713669,46.5768271268],[0.3783199241,46.576808006],[0.3784198467,46.5767949786],[0.3819208855,46.5757714647],[0.3846508517,46.574070749],[0.385174654,46.5736917119],[0.3870948057,46.5735076254],[0.3874216082,46.5734763451],[0.387455711,46.5734735198]]],""type"":""Polygon""}",2021,"Les Templiers","861940502","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
"{""coordinates"":[[[0.3138808468,46.5430442286],[0.3218830041,46.5444130094],[0.3241631304,46.5447799002],[0.325905721,46.5448093424],[0.3269767157,46.5437230821],[0.326985965,46.5434548125],[0.3270549183,46.5431140592],[0.3271316366,46.5429077302],[0.3272357461,46.5427551977],[0.3272706718,46.5427352917],[0.3277163931,46.5424862286],[0.3288087793,46.5408724477],[0.3301864638,46.5392436938],[0.3302746299,46.5391763778],[0.3304592585,46.5391122139],[0.3306056064,46.5390831948],[0.3307883821,46.5390568274],[0.3310404347,46.5390555012],[0.3312816133,46.5390629302],[0.331765565,46.5390985461],[0.3319549123,46.5391245857],[0.3321410785,46.5391622633],[0.3338559761,46.5396302021],[0.3353540848,46.5403399267],[0.3355433005,46.5404488452],[0.3357409584,46.5405453466],[0.3360109911,46.5406570475],[0.3363276235,46.5407770405],[0.3366353641,46.5408652921],[0.3368848729,46.540916149],[0.3371393506,46.5409454981],[0.3385147023,46.5410694037],[0.3389365586,46.5410936334],[0.3390684585,46.5410930979],[0.3409385685,46.5408446756],[0.3410950552,46.5407951568],[0.3412490789,46.5407158491],[0.3413985882,46.540622021],[0.34155006,46.540514724],[0.3416837119,46.5403980032],[0.3418619078,46.5402246562],[0.3419988521,46.54004044],[0.3421315061,46.5396498055],[0.3421486889,46.5395384865],[0.3421211351,46.5394342366],[0.3420200215,46.5393390888],[0.3405951319,46.5372355761],[0.3397128012,46.5360275993],[0.3387918561,46.5349160193],[0.3386628451,46.5347508454],[0.3384023659,46.5343105234],[0.3381423612,46.5338071447],[0.3371413335,46.5317981342],[0.3368806177,46.5306955987],[0.337196362,46.5296308113],[0.3375673942,46.5264996124],[0.3406269592,46.52414903],[0.3420462142,46.5219999097],[0.3419198384,46.521205932],[0.341854177,46.5205854482],[0.3418823659,46.5191247509],[0.3421681885,46.5184827057],[0.3422635094,46.5183479759],[0.3423102874,46.5182184243],[0.3423340253,46.5181063564],[0.3423349427,46.5180072724],[0.3423131407,46.5178923441],[0.3422776132,46.5177644833],[0.3422132435,46.5176125272],[0.3421514682,46.5174876601],[0.3421157392,46.5174174559],[0.3411876002,46.5161912964],[0.3394167357,46.51487885],[0.3378414892,46.5145592818],[0.3362580828,46.5138196537],[0.3341281944,46.5121140445],[0.3330863156,46.5110764499],[0.3296140481,46.5086291826],[0.328672502,46.5077298518],[0.3279171169,46.5066443497],[0.327911912,46.5057657874],[0.3278885331,46.5056571252],[0.3278632128,46.50558806],[0.3278290781,46.505512482],[0.3278194456,46.5054960395],[0.3277215766,46.5053631118],[0.3275921396,46.5052087238],[0.3273572866,46.5050221392],[0.3271188135,46.5048561917],[0.3257886529,46.5040962007],[0.3253698022,46.503883684],[0.3250776849,46.5037741385],[0.3242523008,46.5034705663],[0.3235154599,46.5032240201],[0.3231973748,46.5030057456],[0.3232191284,46.5032269919],[0.3233164297,46.5033977512],[0.3238191621,46.5039744282],[0.3245686286,46.5043892979],[0.325250597,46.5046908632],[0.3254895506,46.5049000724],[0.3257162247,46.5051468344],[0.3242572237,46.5057091325],[0.3241973804,46.5057320578],[0.3227635341,46.5062066317],[0.3205440697,46.5069213545],[0.3202338274,46.5068618263],[0.3200839241,46.5067790271],[0.3199898005,46.5067029411],[0.3199336273,46.50665117],[0.3194802173,46.5060801372],[0.3193418162,46.5058696692],[0.3192615745,46.5057236326],[0.3192266599,46.5056110938],[0.3191935356,46.5054886863],[0.3186464423,46.5046474145],[0.3178218592,46.5037446698],[0.3137871096,46.5017389685],[0.312915807,46.5011247494],[0.3124366536,46.5009459037],[0.3115267917,46.5024894951],[0.3106086301,46.5044099024],[0.3101783573,46.5060048988],[0.3099401806,46.506613757],[0.3097655646,46.5069790462],[0.3094693917,46.5072955249],[0.3091199101,46.507449474],[0.3088425869,46.5074897965],[0.3083084235,46.5075520012],[0.3078448211,46.5075329757],[0.3056487986,46.5069631795],[0.3037572022,46.5063599767],[0.3034239665,46.5062908503],[0.3028942413,46.5063161944],[0.3016267109,46.5063790823],[0.3014984928,46.5063859664],[0.2999802989,46.5066357275],[0.29819526,46.5068719546],[0.2971081812,46.5068741873],[0.2953218537,46.5065048827],[0.29340361,46.5058495193],[0.2916428818,46.5042572325],[0.2909230517,46.5036184995],[0.2888062312,46.5038498687],[0.2856649678,46.5038749074],[0.2813079475,46.5043497685],[0.281003075,46.5044713578],[0.2808359883,46.5045511748],[0.2806679134,46.5046507897],[0.2805585748,46.5047238713],[0.2804215534,46.5048287295],[0.2802084031,46.5049948451],[0.27932833,46.5056865806],[0.2791698671,46.5058287684],[0.2790454246,46.5059690629],[0.2789374305,46.5061196596],[0.2783561929,46.5067058781],[0.2767880312,46.5073785081],[0.2744486403,46.5080246237],[0.2737631042,46.5081118906],[0.2705458954,46.5083315467],[0.2686736169,46.5080521219],[0.263798086,46.5072656443],[0.2624422157,46.5068772919],[0.2622083991,46.5068041181],[0.2618895205,46.5066838569],[0.2617465316,46.5066209665],[0.2615542507,46.5065262614],[0.2605064104,46.5059812834],[0.2570590661,46.504266919],[0.2553992041,46.5030251521],[0.2534121947,46.5014412295],[0.253310094,46.5013441717],[0.2531813188,46.5012068289],[0.2528922491,46.5007809193],[0.2527601355,46.5005804261],[0.2527049188,46.5004592666],[0.2526687056,46.5003493758],[0.2526473265,46.5002299306],[0.2526437713,46.5001451516],[0.2524695672,46.5001067265],[0.2523781763,46.5000820047],[0.2519949718,46.4999448511],[0.2517002226,46.4998647837],[0.2516472013,46.4998553999],[0.2513741273,46.4998371205],[0.2504010988,46.499934451],[0.2502829516,46.4999487277],[0.250143318,46.4999751014],[0.249992351,46.5000192221],[0.249812882,46.5000851817],[0.2487803218,46.5004829001],[0.2470562583,46.5011639889],[0.2466605129,46.5013526762],[0.2455347228,46.5019418351],[0.2413970439,46.5018420518],[0.2396581344,46.5017829529],[0.2380004779,46.501845624],[0.2377528958,46.5018648693],[0.2376860676,46.5018704623],[0.2379290486,46.5024827075],[0.2380200355,46.5027470972],[0.2383322178,46.5040538825],[0.2383555161,46.5042121204],[0.2383652539,46.5043547137],[0.2383487778,46.5045768627],[0.2382641074,46.5051920022],[0.2384962454,46.5074221789],[0.2403898383,46.5088239095],[0.2418297022,46.5102065511],[0.244712117,46.5126132419],[0.2462443154,46.5138773138],[0.2459526806,46.5151803366],[0.2438942831,46.5171976204],[0.2463601788,46.5179377362],[0.2497286031,46.5189508868],[0.2513139468,46.5194259901],[0.2546653626,46.5204382307],[0.2586323578,46.5216289109],[0.260489046,46.5221878729],[0.2623024371,46.5227390098],[0.2663642828,46.5239655705],[0.268411004,46.5245838998],[0.2711610086,46.5254176485],[0.2745615922,46.5264188738],[0.2781402742,46.527489555],[0.2796407113,46.527949168],[0.2817634645,46.5285996955],[0.2832383122,46.5295474324],[0.2837462845,46.5310627803],[0.2843622022,46.5330059494],[0.2843653859,46.5337277078],[0.2845825213,46.5337193486],[0.287393573,46.5348811896],[0.289765118,46.5359046066],[0.2921620984,46.5372191384],[0.2925766269,46.5374424819],[0.2950775363,46.5384810085],[0.2973623108,46.5392197538],[0.2979234086,46.5392528312],[0.2986393937,46.5397959093],[0.2992091087,46.5402346204],[0.3002654898,46.5410758364],[0.3023678438,46.5431021611],[0.303721897,46.5428385668],[0.3060817803,46.5423815152],[0.3065428824,46.5422986725],[0.3071969751,46.5422474003],[0.3079918907,46.5422264674],[0.3101884939,46.5425096876],[0.3138808468,46.5430442286]]],""type"":""Polygon""}",2021,"Ligugé (commune non irisée)","861330000","Z","Ligugé","86133","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","15","77.50681016451576",,,,,,,,,,,,
"{""coordinates"":[[[0.6753568796,46.6183391839],[0.6757489507,46.6180976116],[0.6759584509,46.6179676395],[0.6760993853,46.6175453114],[0.6761373854,46.6174208682],[0.6761620938,46.6172709324],[0.6761646748,46.6170881183],[0.6761644895,46.6169088513],[0.6761576184,46.6167636799],[0.6761432947,46.6166093491],[0.675920328,46.614652748],[0.6755479806,46.6135308779],[0.6749366196,46.610768263],[0.6745442162,46.6092757429],[0.6739373182,46.608153607],[0.6732459854,46.606561324],[0.6729042191,46.6049256923],[0.6732450144,46.6041696185],[0.6734775432,46.6036833933],[0.6741987883,46.6024044592],[0.6746832293,46.6022314287],[0.6758633351,46.6019887387],[0.6767839926,46.6017614931],[0.6777798052,46.6013961367],[0.6809165011,46.5998625376],[0.6862909047,46.5982551778],[0.6887354111,46.5972550836],[0.6922018902,46.596590825],[0.6963937802,46.5961374356],[0.6983488143,46.5961055811],[0.6998842713,46.5961067043],[0.7001283237,46.5961143084],[0.700467084,46.5961382267],[0.7008041586,46.5961711183],[0.7010694959,46.5962007672],[0.7055493985,46.5966311201],[0.7075477084,46.5967819398],[0.7078105925,46.5968079206],[0.7078587739,46.5967809597],[0.7108869853,46.5942886273],[0.7122113794,46.5934962554],[0.7143122445,46.5923230129],[0.7166730747,46.5911179841],[0.7203034538,46.5895796685],[0.7210158034,46.5890749819],[0.7221694186,46.5883993584],[0.7228652722,46.587999277],[0.7237552153,46.58755846],[0.7240044271,46.5874418047],[0.724468253,46.5872546471],[0.7251123699,46.5870053107],[0.7266636006,46.5864659081],[0.7275015897,46.5865483021],[0.7277429825,46.5865873236],[0.7280839965,46.5866499407],[0.7304647686,46.5871151305],[0.7322961849,46.5875639864],[0.7324110632,46.5875977897],[0.7325402647,46.5876327774],[0.732645074,46.5876573731],[0.7335179831,46.5878431059],[0.7336506029,46.5877646584],[0.7336908554,46.5877393317],[0.7340425105,46.5875309987],[0.7344891021,46.5872704948],[0.7350181878,46.5869584735],[0.7355823336,46.5866201191],[0.7356669388,46.5865650415],[0.7357598636,46.5864984179],[0.7358662923,46.5864212516],[0.7359472425,46.5863597959],[0.7372888694,46.5852963421],[0.738250196,46.5844856943],[0.7384066051,46.5843374486],[0.7386725714,46.5840679563],[0.7387341579,46.5840007114],[0.7387852259,46.5839350604],[0.7388390917,46.5838649606],[0.73888796,46.5837893573],[0.7389962549,46.5836041284],[0.7401123017,46.5815200801],[0.7399751426,46.5795374019],[0.7394163657,46.5785850275],[0.7383247967,46.5759619382],[0.7371470777,46.5747225743],[0.736623981,46.5737312531],[0.7365926594,46.5729451293],[0.7366672427,46.5721565953],[0.736512777,46.5722274073],[0.7358977629,46.5721593943],[0.735258589,46.5720755862],[0.7334469796,46.5718374977],[0.7317821908,46.5716185042],[0.7310300461,46.5715189215],[0.7303207107,46.5714264883],[0.7300347463,46.5713928926],[0.7298109029,46.5713731396],[0.7296116317,46.5713592784],[0.7293457243,46.5713458967],[0.7291147174,46.571341314],[0.728814126,46.5713452591],[0.7286217471,46.5713540532],[0.7284567382,46.571364291],[0.7280175685,46.5714024172],[0.7263951668,46.5715454114],[0.7244816434,46.5717150265],[0.7234937713,46.5718021266],[0.7195680632,46.5721424157],[0.7166461399,46.5723967505],[0.7119822822,46.5728071794],[0.7071456414,46.5732319754],[0.7045107039,46.5734615733],[0.7005484465,46.5738022813],[0.6959373377,46.5742023112],[0.6924195301,46.5745097967],[0.6901937317,46.5747067774],[0.6877262113,46.5749200022],[0.6834299995,46.5752826527],[0.6788374305,46.5756548989],[0.6782450605,46.5756996381],[0.6780449421,46.5757054883],[0.6779064753,46.5757053821],[0.6777708493,46.5756999283],[0.6776536498,46.575691245],[0.6775031295,46.5756674722],[0.6773438953,46.5756336134],[0.6771943354,46.5755873391],[0.6770720697,46.5755443209],[0.6769325301,46.5754775305],[0.6767983653,46.5754072457],[0.6764989819,46.5752291113],[0.676255953,46.5750773433],[0.6756530508,46.5746957637],[0.6719756428,46.5724234618],[0.6682354417,46.5701299371],[0.668128322,46.5700692009],[0.6679967149,46.570000759],[0.6678712093,46.5699423503],[0.6676930063,46.5698639503],[0.6674850188,46.5697795381],[0.6672536953,46.5696910466],[0.6670442113,46.5696111072],[0.6647908165,46.5687634151],[0.6620075436,46.5685462482],[0.6579539853,46.5683759952],[0.6553723249,46.5685546549],[0.6526022232,46.5682033034],[0.6525762972,46.5680775554],[0.6525443895,46.567939073],[0.6525113421,46.5678573198],[0.6524588362,46.5677724651],[0.6524117955,46.5676971812],[0.6522695339,46.5675280588],[0.6521892357,46.5674516422],[0.6521046346,46.5673841457],[0.6520131594,46.5673246156],[0.6518678454,46.56724146],[0.6517120531,46.56715899],[0.651560433,46.567100928],[0.6514303768,46.5670577217],[0.6513001266,46.5670190155],[0.6511813107,46.5669877504],[0.6510776112,46.5669694072],[0.6509317251,46.5669601073],[0.6508414873,46.5669627594],[0.6507407319,46.5669669972],[0.6506551314,46.5669832569],[0.6505667267,46.5670039632],[0.6504673383,46.5670370557],[0.6502890523,46.5671126694],[0.6500575176,46.5672115123],[0.6481188508,46.5680662246],[0.646884467,46.5686115351],[0.6460024504,46.5690424668],[0.6422461984,46.569607452],[0.6419165116,46.5695592217],[0.6418801654,46.5695539687],[0.6412711051,46.5694720545],[0.6411737363,46.5698502026],[0.6408892813,46.5705064579],[0.6404040363,46.5714252223],[0.6399228626,46.5720990402],[0.639444782,46.572671125],[0.6388749201,46.5732809519],[0.6381524672,46.5738245689],[0.636459154,46.5748553134],[0.6355563643,46.5752789827],[0.6333408505,46.5762394399],[0.6330036564,46.5763630903],[0.6305496562,46.577278026],[0.6282646552,46.5781801968],[0.627342047,46.5784862832],[0.6268758412,46.5786018371],[0.6242478598,46.57918783],[0.6203883027,46.5800319371],[0.6198261537,46.5801598821],[0.6185183766,46.5805182471],[0.6178339006,46.5809931662],[0.6169721466,46.5818166225],[0.61679114,46.5820416697],[0.6162246193,46.5827460485],[0.6153486161,46.5835953213],[0.614852671,46.5840002808],[0.6141283796,46.5846067741],[0.6145980077,46.5853093109],[0.6169867003,46.5864378162],[0.6193598691,46.5866389771],[0.6203691659,46.5854303053],[0.6207828117,46.5855623175],[0.6210324029,46.5856512824],[0.6221060655,46.5860483372],[0.6222762342,46.5864599536],[0.6212392573,46.5879437247],[0.6208850805,46.5884385866],[0.6205129813,46.5889546953],[0.6204291816,46.5890781712],[0.6203714128,46.5892039896],[0.620325111,46.5893066244],[0.6198027888,46.5907326144],[0.6197793538,46.5910294058],[0.6197227925,46.5918146669],[0.6202434697,46.5925930079],[0.6211070833,46.5931496568],[0.6221235488,46.5938572112],[0.6228731424,46.5950055837],[0.6236926321,46.5966040199],[0.6252089092,46.5988425341],[0.6254713883,46.5991767835],[0.6259491916,46.5996082827],[0.6282411463,46.6009367652],[0.6305046425,46.6016907764],[0.6313711838,46.6020807473],[0.6321352043,46.6024541784],[0.6333285229,46.6031445624],[0.6339826882,46.6036102983],[0.6343675295,46.6040479469],[0.6347913674,46.6051521174],[0.6349845841,46.6062398132],[0.6354568781,46.6074778539],[0.6364088064,46.6089591065],[0.6365833857,46.6092131409],[0.6366928153,46.609372144],[0.636882654,46.60951569],[0.6373891247,46.6097126104],[0.6399796728,46.6119784609],[0.6402681299,46.6127118262],[0.6405982011,46.6133298402],[0.6406583348,46.6134202612],[0.6407520546,46.6135501097],[0.6409563188,46.6138137562],[0.641033511,46.6139027266],[0.6435658772,46.6159956803],[0.6459398554,46.6170403556],[0.6474921031,46.6181487329],[0.648021178,46.6186721679],[0.6481148197,46.6187137268],[0.6482287774,46.6187692151],[0.6500668326,46.6198311737],[0.6531844319,46.6213895498],[0.6534022293,46.6214931019],[0.6535357149,46.6215507862],[0.6535833488,46.6215679767],[0.6537070056,46.6216110463],[0.6538941663,46.621667127],[0.6540792972,46.6217096533],[0.6544169933,46.6217616087],[0.6545721322,46.6217719913],[0.6547338414,46.6217816074],[0.6598400059,46.6217986359],[0.6638259421,46.6211399538],[0.6674435958,46.6204236419],[0.6689912778,46.6202321878],[0.6704569027,46.6200485032],[0.6712140893,46.6199521949],[0.6713576278,46.6199280879],[0.6715485769,46.619895936],[0.6717714925,46.6198500202],[0.6719592927,46.6197997873],[0.6722242423,46.619718692],[0.6725684553,46.6195878595],[0.6730909002,46.6193858781],[0.6738926564,46.619072459],[0.6742171523,46.6189439239],[0.6744262339,46.6188544829],[0.6745876363,46.6187793877],[0.6747546095,46.618696298],[0.6749352985,46.6185981725],[0.6752239858,46.6184202636],[0.6753568796,46.6183391839]]],""type"":""Polygon""}",2021,"Saint-Pierre","860700102","H","Chauvigny","86070","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
"{""coordinates"":[[[0.3880164201,46.5960113376],[0.3880609572,46.5960637063],[0.3881820749,46.5962088153],[0.3883674965,46.5964301677],[0.3885356785,46.5966295044],[0.388609995,46.5967149854],[0.3886907099,46.596803315],[0.3888466925,46.5969573266],[0.3889292752,46.5970339865],[0.3890415406,46.5971185306],[0.3891260772,46.5971817211],[0.389236639,46.5972473067],[0.3893436297,46.5973056034],[0.3893845013,46.5973254546],[0.3894794627,46.5973348269],[0.3895473525,46.5973363745],[0.3896992739,46.5973299275],[0.3897876108,46.5973139226],[0.3898819901,46.5972809378],[0.3899561278,46.5972339776],[0.3899899327,46.5972104231],[0.3900779029,46.5971475615],[0.3901846583,46.5970472891],[0.3902630899,46.5969652905],[0.3903576954,46.5968458216],[0.3904231465,46.5967346974],[0.3904907662,46.5966056042],[0.3905210639,46.5965189048],[0.3905517284,46.5963700499],[0.3909490459,46.5943258935],[0.3912191857,46.5929234506],[0.3913926029,46.5919980962],[0.3915611798,46.5910844843],[0.3917923552,46.5898194331],[0.3925133651,46.5863910334],[0.3925782545,46.5861276388],[0.3924618512,46.5859934523],[0.389132236,46.5854229598],[0.3881289458,46.5852676388],[0.38711936,46.5851346884],[0.3863628644,46.5850512022],[0.3849444986,46.5849138546],[0.3832447068,46.5847867242],[0.3820635452,46.5848390025],[0.3820202614,46.5848695453],[0.381966925,46.5848917498],[0.3819009688,46.5849046564],[0.3818395473,46.5849591095],[0.3795497007,46.5861905479],[0.3777176214,46.587194582],[0.377632784,46.5872466948],[0.3775974579,46.5872747155],[0.3775713557,46.5873011456],[0.377565614,46.5873118253],[0.3775512163,46.5873394244],[0.3775372566,46.5873850522],[0.3774303267,46.5877871214],[0.3778326975,46.5881963514],[0.3794426379,46.5896350611],[0.3802381039,46.5903217556],[0.3801272748,46.5918422179],[0.3797173694,46.5933198489],[0.3794597358,46.5934319748],[0.3789096992,46.5936725468],[0.3788586171,46.5937020091],[0.3788252914,46.593742689],[0.3790370928,46.5937952866],[0.3806031795,46.5941671701],[0.3808111112,46.5942187749],[0.3811712726,46.5943117001],[0.3812035635,46.594319646],[0.3814451361,46.5943783255],[0.3817333608,46.5944452787],[0.3818885485,46.5944794587],[0.3819948202,46.5944981052],[0.3821507443,46.5945169859],[0.3823278595,46.5945300443],[0.3837932839,46.5947130897],[0.3852975443,46.5949992582],[0.3865702977,46.5952485907],[0.3880032931,46.5959308556],[0.3880164201,46.5960113376]]],""type"":""Polygon""}",2021,"Saint-Éloi-Fraternité","861940605","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","10","52.37023929922554",,,,,,,,,,,,
,2021,"Saint-Éloi-Fraternité","861940605","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","3","435.8987515269443",,,,,,,,,,,,
"{""coordinates"":[[[0.3552098239,46.5884580043],[0.3553948829,46.5884415575],[0.3591870189,46.5864262957],[0.3593384521,46.5863216759],[0.3593816624,46.5862929416],[0.3595875287,46.5861706572],[0.3595996256,46.5861637287],[0.3597106716,46.5861104314],[0.3598225861,46.5860661635],[0.3599422011,46.5860247759],[0.3600469776,46.5859929563],[0.360153928,46.5859701961],[0.3603597349,46.5859298945],[0.3605318183,46.5859113385],[0.3610203077,46.5858622366],[0.3612405551,46.5858474926],[0.3614031083,46.5858368241],[0.3616174799,46.585835458],[0.3616565948,46.5858372604],[0.3618245836,46.58584924],[0.3619556755,46.5858675767],[0.3623995526,46.5859300583],[0.362553922,46.5859534353],[0.3627001981,46.5859820313],[0.362825459,46.5860128458],[0.3630264238,46.586072432],[0.3630869438,46.5860909437],[0.3633228005,46.5861855687],[0.3635289413,46.5862732023],[0.3637695848,46.5863769459],[0.3642548981,46.586595786],[0.3644920413,46.5867044026],[0.3648215741,46.5868885716],[0.3650084434,46.5869964804],[0.3651586795,46.5870783196],[0.3652994009,46.5869518231],[0.3657045051,46.5865737421],[0.3658118509,46.586461793],[0.365891393,46.5863573126],[0.3659532705,46.5862398126],[0.3661348563,46.5858628939],[0.3662303256,46.5856722898],[0.3663167034,46.5854265192],[0.3663256674,46.5854033011],[0.3664656063,46.5851038054],[0.3666606325,46.5846380025],[0.366809922,46.5843342169],[0.3669500287,46.5840581489],[0.3674065287,46.5831974571],[0.3677933784,46.5824801817],[0.3680858394,46.5819445419],[0.3683225625,46.5815076241],[0.3693903573,46.5795014552],[0.3694119351,46.579460508],[0.3694668366,46.5793518553],[0.3692159906,46.5793785244],[0.364634677,46.5801191824],[0.3600171808,46.5816776696],[0.3562918911,46.5844555813],[0.3552327345,46.5868035055],[0.355220149,46.5868473608],[0.3551964582,46.586931502],[0.3551472832,46.5871366814],[0.3551233092,46.5873073064],[0.3550993282,46.5875049593],[0.3551004845,46.5877500419],[0.3551028559,46.5878356861],[0.3551100044,46.5879574782],[0.3551867923,46.58834035],[0.3552088684,46.5884507747],[0.3552098239,46.5884580043]]],""type"":""Polygon""}",2021,"Montbernage","861940704","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2021,"Montmidi","861940903","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","60.86783333333334",,,,,,,,,,,,
,2021,"Touffenet","861940601","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","4","741.481226212649",,,,,,,,,,,,
